document_id,course_id,course_docs,course_views_30d,institution_id,country,views_past29days,views_h_m24,views_h_m22,views_h_m20,views_h_m18,views_h_m16,views_h_m14,views_h_m12,views_h_m10,views_h_m08,views_h_m06,views_h_m04,views_h_m02,views_d_01
50835179,3907461,46,26,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50835188,3907461,46,26,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50835193,3907461,46,26,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63302879,4393149,29,26,327,US,14,0,0,0,0,0,0,0,0,0,0,0,0,0
66403425,4393149,29,26,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70794170,4393149,29,26,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71344927,3907461,46,26,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72667560,4393149,29,26,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73182800,3907461,46,26,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74355969,4393149,29,26,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74355982,4393149,29,26,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74356048,4393149,29,26,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74356055,4393149,29,26,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74356066,4393149,29,26,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
74356078,4393149,29,26,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79306336,3907461,46,26,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81196537,4393149,29,26,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82294606,3907461,46,26,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82914368,4393149,29,26,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
84347499,4393149,29,26,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84347532,4393149,29,26,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84347537,4393149,29,26,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84686902,4393149,29,26,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
85332164,3907461,46,26,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
85467378,4393149,29,26,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86652567,4393149,29,26,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87562028,4393149,29,26,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87562186,4393149,29,26,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91516206,4393149,29,26,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92020175,3907461,46,26,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
93785536,4393149,29,26,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94891470,4393149,29,26,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98875833,3906704,11,26,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35982566,3908122,8,25,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
37535884,3908122,8,25,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
37927665,3908122,8,25,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39664275,5824294,25,25,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48375314,5824294,25,25,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48375459,5824294,25,25,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48524304,5824294,25,25,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49321452,5824294,25,25,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53475456,5824294,25,25,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54243364,5824294,25,25,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54243370,5824294,25,25,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54243375,5824294,25,25,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54243379,5824294,25,25,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54243384,5824294,25,25,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54243392,5824294,25,25,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54243401,5824294,25,25,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54243406,5824294,25,25,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55878673,5824294,25,25,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60046375,3908122,8,25,327,US,16,0,0,0,0,0,0,0,0,0,0,0,0,0
63722850,5824294,25,25,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68970415,3908122,8,25,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70370602,5824294,25,25,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71676872,5169901,8,25,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73485145,5824294,25,25,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
75382316,3908122,8,25,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
78460173,5824294,25,25,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
83825384,5824294,25,25,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85675261,3908122,8,25,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85766149,5824294,25,25,327,US,9,0,0,0,0,0,0,0,0,0,0,0,0,0
86209878,3908122,8,25,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
91515553,5824294,25,25,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91515568,5824294,25,25,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91515599,5824294,25,25,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91515602,5824294,25,25,327,US,4,0,0,0,0,0,0,0,0,0,0,0,0,0
97596186,5169901,8,25,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
97596189,5169901,8,25,327,US,7,0,0,0,0,0,0,0,0,0,0,0,0,0
97596193,5169901,8,25,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
97596195,5169901,8,25,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
97596199,5169901,8,25,327,US,5,0,0,0,0,0,0,0,0,0,0,0,0,0
97596234,5169901,8,25,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
97597206,5169901,8,25,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6393364,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6711685,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10353274,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22348377,620535,58,24,327,US,10,0,0,0,0,0,0,0,0,0,0,0,0,0
34503894,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34503899,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34503902,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34503908,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34609298,620535,58,24,327,US,5,0,0,0,0,0,0,0,0,0,0,0,0,0
34609305,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34609312,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34609320,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34609325,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34609331,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34609335,620535,58,24,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
34609341,620535,58,24,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
34609347,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34609358,620535,58,24,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34609366,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34609373,620535,58,24,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38100307,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41287392,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42228355,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42228361,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42446733,620535,58,24,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43037194,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43037201,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43037210,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43037219,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43037224,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43037230,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43037235,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43037242,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43037246,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43656589,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43656594,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43656628,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43656635,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43660990,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43660999,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43661010,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43662116,620535,58,24,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43662138,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43662236,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43662243,620535,58,24,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43662248,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43662482,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43662488,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43662494,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43662889,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43662894,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43662897,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43663602,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43663608,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43663612,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63942407,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76544159,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76544174,620535,58,24,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836398,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836400,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836401,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836402,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836404,619776,100,23,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2836405,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836406,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836407,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836410,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836412,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3807071,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3807073,608959,46,23,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11222708,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11222721,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12988446,619776,100,23,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12988502,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12988503,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12988527,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12988595,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12988606,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12988607,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12988624,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12988626,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12988634,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13296256,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13296265,608959,46,23,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13296275,608959,46,23,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13296285,608959,46,23,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13296292,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13296297,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13296303,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13296312,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13296320,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13296328,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13296339,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13296347,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13296352,608959,46,23,327,US,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13296354,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13296359,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13296369,608959,46,23,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13296371,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13296376,608959,46,23,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13296380,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13296383,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13296387,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13296390,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13296405,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13296434,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13296437,608959,46,23,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13296445,608959,46,23,327,US,4,0,0,0,0,0,0,0,0,0,0,0,0,0
13296457,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13296463,608959,46,23,327,US,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13296472,608959,46,23,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13296474,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14327873,547492,17,23,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14327876,547492,17,23,327,US,4,0,0,0,0,0,0,0,0,0,0,0,0,0
14328006,547492,17,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14328012,547492,17,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14328015,547492,17,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14328152,547492,17,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14328159,547492,17,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14328304,547492,17,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14328309,547492,17,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14438075,547492,17,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14438084,547492,17,23,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14438091,547492,17,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16300995,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16300998,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16301000,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16301004,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16301008,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16301012,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16301029,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16351168,547492,17,23,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
16351176,547492,17,23,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16351286,547492,17,23,327,US,13,0,0,0,0,0,0,0,0,0,0,0,0,0
16381710,547492,17,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16382072,547492,17,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19215237,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19215250,608959,46,23,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20323128,619776,100,23,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
29871473,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29871474,619776,100,23,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
29871475,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29871476,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29871478,619776,100,23,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
29871479,619776,100,23,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
29871480,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29975645,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29975970,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29976821,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29976824,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29976828,608959,46,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31387202,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31387203,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31387204,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31387205,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31387206,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31387209,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31387211,619776,100,23,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33407087,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33407092,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33407098,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33407102,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33407109,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33407116,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33407124,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33407129,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33407136,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35840928,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36219923,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36626823,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37149712,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38864492,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38874100,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39203190,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39231622,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39730273,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40039504,619776,100,23,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40321709,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40437026,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41742204,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44360323,619776,100,23,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44360333,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44360350,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44360361,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45192098,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45192100,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45192101,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45192103,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45192107,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45192113,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45192115,619776,100,23,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47128216,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49158536,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50701051,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50701071,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50701100,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50701113,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50957089,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58098124,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58098145,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59148398,619776,100,23,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59148403,619776,100,23,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
70097485,619776,100,23,327,US,5,0,0,0,0,0,0,0,0,0,0,0,0,0
71690188,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72632647,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73142055,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74045226,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74068921,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74387643,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74387724,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74387759,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74387774,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76668938,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79327169,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79327193,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83167965,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83587492,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83795652,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84034965,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87144981,619776,100,23,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94440708,619776,100,23,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
493094,619780,169,22,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493100,619780,169,22,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493106,619780,169,22,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493109,619780,169,22,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493114,619780,169,22,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610243,619780,169,22,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610245,619780,169,22,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610255,619780,169,22,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1610258,619780,169,22,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1610261,619780,169,22,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5917064,568203,39,22,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6454895,568203,39,22,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6454897,568203,39,22,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
6454899,568203,39,22,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6454902,568203,39,22,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6454904,568203,39,22,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6710850,3906847,16,22,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6947864,619780,169,22,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6947910,619780,169,22,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7957775,619780,169,22,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8100573,568203,39,22,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8796657,619780,169,22,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9280606,568203,39,22,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10361062,568203,39,22,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10384266,568203,39,22,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11222684,4642720,59,22,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
